experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,rounds,10,200.0,0.0,0.0,200.0,200.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,runtime_seconds,10,0.012134360492927954,0.005059767678182239,0.0016000390294357723,0.008514820741733134,0.015753900244122775,0.00361953975119482
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,schema_version,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,summary,,seed,10,154.5,3.0276503540974917,0.9574271077563381,152.33414941033183,156.66585058966817,2.165850589668169
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,action,10,3.6,2.1705094128132942,0.6863753427324667,2.0473111020696777,5.1526888979303225,1.5526888979303224
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,bonus_scale,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,cumulative_curvature_vector_products,10,0.0,0.0,0.0,0.0,0.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,cumulative_pseudo_regret,10,171.1,9.12201244852862,2.8846336181759913,164.57450539859468,177.6254946014053,6.52549460140532
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,cumulative_runtime_seconds,10,0.012134360492927954,0.005059767678182239,0.0016000390294357723,0.008514820741733134,0.015753900244122775,0.00361953975119482
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,curvature_dimension,10,35.0,0.0,0.0,35.0,35.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,curvature_trace_diagnostic,10,349.27616000805995,19.265930464135224,6.092422150909223,335.4941436005902,363.0581764155297,13.782016407469744
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,curvature_vector_products,10,0.0,0.0,0.0,0.0,0.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,damping,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,dataset_index,10,359813.9,163028.05834542034,51553.99868863499,243190.65259561513,476437.1474043849,116623.24740438489
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,mean_cg_iterations,10,0.0,0.0,0.0,0.0,0.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,mean_round_runtime_seconds,10,6.067180246463977e-05,2.52988383909112e-05,8.000195147178864e-06,4.257410370866567e-05,7.876950122061387e-05,1.8097698755974106e-05
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,model_ridge,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,peak_host_memory_bytes,10,635155251.2,24203066.543050434,7653681.663665711,617841420.4027613,652469081.9972388,17313830.79723867
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,pre_update_selected_prediction,10,0.519390927993962,0.25931019283183315,0.08200108298460605,0.33389159076312547,0.7048902652247986,0.1854993372308366
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,pseudo_regret,10,0.9,0.31622776601683794,0.09999999999999999,0.6737842837201795,1.1262157162798205,0.22621571627982048
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,regularizer,10,0.016364856409159828,0.010764593163084526,0.003404063248042347,0.00866433034998271,0.024065382468336945,0.007700526059177117
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,reward,10,0.1,0.31622776601683794,0.09999999999999999,-0.12621571627982048,0.3262157162798205,0.22621571627982048
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,round,10,200.0,0.0,0.0,200.0,200.0,0.0
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,round_runtime_seconds,10,5.297070019878447e-05,1.3532231652666191e-05,4.279267384744972e-06,4.329032483285488e-05,6.265107556471405e-05,9.680375365929581e-06
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,runtime_seconds,10,0.012134360492927954,0.005059767678182239,0.0016000390294357723,0.008514820741733134,0.015753900244122775,0.00361953975119482
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,squared_loss,10,0.18081921863515926,0.15146815993306634,0.047898437838314684,0.07246542439237114,0.2891730128779474,0.10835379424278813
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,true_label_arm,10,1.0,1.8257418583505538,0.5773502691896257,-0.3060570468907835,2.3060570468907837,1.3060570468907835
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,update_gradient_norm,10,0.6581455231807285,0.3550423510736997,0.11227424952140193,0.4041635254280962,0.9121275209333608,0.2539819977526323
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,update_norm,10,0.006581455231807284,0.003550423510736997,0.0011227424952140192,0.004041635254280961,0.009121275209333608,0.002539819977526323
covertype_rerun,full,evaluation,default,last_layer_diagonal,,,{},"{""bonus_scale"":1.0,""damping"":1.0,""model_ridge"":1.0}",10,horizon,200,updates_completed,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,accuracy,10,0.168,0.10546721449499524,0.03335166162777101,0.09255329975751578,0.24344670024248424,0.07544670024248423
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,bonus_scale,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,cumulative_pseudo_regret,10,166.4,21.093442898999047,6.6703323255542015,151.31065995150317,181.48934004849684,15.089340048496844
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,cumulative_reward,10,33.6,21.093442898999047,6.6703323255542015,18.510659951503158,48.689340048496845,15.089340048496844
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,curvature_vector_products,10,0.0,0.0,0.0,0.0,0.0,0.0
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,damping,10,10.0,0.0,0.0,10.0,10.0,0.0
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,environment_seed,10,1841141347.2,1031424982.1314585,326165217.9133881,1103304363.241592,2578978331.158408,737836983.9584082
