experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,mean_theory_factor,20,26.329450454369415,0.0,0.0,26.329450454369415,26.329450454369415,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,mean_u_t,20,4.0,0.0,0.0,4.0,4.0,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,observed_reward,20,0.4717405682455511,0.19594877356464932,0.043815477779826965,0.3800337192969805,0.5634474171941217,0.09170684894857059
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,optimal_action,20,1.55,1.234376040972246,0.27601487374110073,0.9722942298854039,2.1277057701145963,0.5777057701145961
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,optimism_violation_rate,20,0.0016,0.003346640106136302,0.0007483314773547883,3.372421722552159e-05,0.0031662757827744786,0.0015662757827744785
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,parameter_distance_from_initial,20,1.3898122060398883,0.048403708154449464,0.01082339817964099,1.3671585732994607,1.412465838780316,0.02265363274042769
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,parameter_step_norm,20,0.08,1.2952167178874728e-17,2.8961926267905567e-18,0.08,0.08,6.061800834072621e-18
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,peak_host_memory_bytes,20,91800371.2,378738.3323195164,84688.46567513442,91623116.20421101,91977626.195789,177254.99578898872
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,policy_beta,20,2.464828315564808,0.0,0.0,2.464828315564808,2.464828315564808,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,policy_centering,20,0.0,0.0,0.0,0.0,0.0,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,policy_cg_energy_tolerance,20,0.05,0.0,0.0,0.05,0.05,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,policy_condition_number_bound,20,100000000.0,0.0,0.0,100000000.0,100000000.0,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,policy_corrected_optimism_violation_count,20,0.0,0.0,0.0,0.0,0.0,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,policy_omega,20,2.464828315564808,0.0,0.0,2.464828315564808,2.464828315564808,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,policy_optimism_violation_count,20,0.0,0.0,0.0,0.0,0.0,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,policy_original_optimism_violation_count,20,0.0,0.0,0.0,0.0,0.0,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,policy_transfer_factor,20,4.0,0.0,0.0,4.0,4.0,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_E_including_round,20,2.545731397223385,0.4536983323654814,0.10145003124475094,2.3333940415076464,2.7580687529391232,0.2123373557157382
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_E_prior,20,2.5163820982371177,0.4440285491989778,0.0992878019959524,2.30857034035026,2.7241938561239754,0.20781175788685766
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_F_including_round,20,0.0895350454224906,0.03170576255287866,0.007089624034670394,0.07469629178121419,0.10437379906376702,0.01483875364127642
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_F_prior,20,0.08829378008470581,0.030879501913949243,0.006904866539092536,0.07384172832590609,0.10274583184350554,0.014452051758799727
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_Gamma_dynamic,20,199.78141761610635,3.619570205509061,0.8093605028851143,198.0874066148798,201.4754286173329,1.6940110012265497
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_Lambda_algorithmic,20,184.96332250700505,1.896171775621802,0.42399689873068275,184.0758867989672,185.8507582150429,0.8874357080378427
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_Lambda_cg_observable_bound,20,188.10491587490827,1.933010297564696,0.4322342426561756,187.20023920788995,189.0095925419266,0.9046766670183334
