experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_predictive_width_relative_error,10,0.0023462453309973366,3.109746391641328e-05,9.833881543076598e-06,0.002323999545426557,0.002368491116568116,2.224578557077979e-05
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_sample_cvp_count,10,1670.7584,4.546272983933613,1.43765774941203,1667.5061922245152,1674.0106077754847,3.2522077754847705
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_wall_time_seconds,10,0.0001349886496202089,1.5475033671976946e-06,4.893635327124613e-07,0.00013388163239947117,0.00013609566684094661,1.107017220737728e-06
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,peak_host_memory_bytes,10,802750464.0,468011298.14840406,147998167.2841101,467955349.7972434,1137545578.2027566,334795114.2027566
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,records_per_seed,10,1000.0,0.0,0.0,1000.0,1000.0,0.0
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_cg_iterations,10,4.8221,0.010115444736749052,0.003198784491368934,4.814863846750602,4.829336153249398,0.007236153249398047
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_exact_relative_energy_error,10,0.0484875343538895,0.0002977153207766138,9.414585079817487e-05,0.04827456164315868,0.04870050706462032,0.0002129727107308224
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_initial_relative_energy_error,10,1.0,0.0,0.0,1.0,1.0,0.0
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_predictive_width_relative_error,10,0.0012446352140418834,1.7517542093937375e-05,5.539533202471737e-06,0.0012321039193293535,0.0012571665087544133,1.2531294712529919e-05
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_sample_cvp_count,10,1234.4576,2.5895538526077573,0.8188888297904471,1232.605144768154,1236.3100552318458,1.8524552318459
