experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,peak_accelerator_memory_bytes,5,0.0,0.0,0.0,0.0,0.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,peak_host_memory_bytes,5,74537369.6,9051575.050059564,4047987.4230748494,63298354.733301595,85776384.4666984,11239014.866698395
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,predictive_width_relative_error,5,1.0664745553436187e-15,3.897363423938294e-16,1.7429539097894713e-16,5.825529702015852e-16,1.550396140485652e-15,4.839215851420334e-16
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,sample_cvp_count,5,896.0,0.0,0.0,896.0,896.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,wall_time_min_seconds,5,0.0005870666005648673,4.0489042196983536e-05,1.810725013926252e-05,0.0005367928145471198,0.0006373403865826148,5.027378601774749e-05
systems_scaling,full,evaluation,benchmark_diagnostic,batched_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,wall_time_seconds,5,0.0006077000056393444,4.823847065567848e-05,2.1572899903345187e-05,0.0005478040332977797,0.0006675959779809091,5.9895972341564695e-05
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,batch_operator_call_count,5,7.0,0.0,0.0,7.0,7.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,cg_iterations,5,20.0,0.0,0.0,20.0,20.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,curvature_vector_products,5,896.0,0.0,0.0,896.0,896.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,equivalent_sample_cvp_count,5,896.0,0.0,0.0,896.0,896.0,0.0
