task,method,prefix,seed_count,metric,mean,standard_error,median,q10,q25,q75,q90,iqr
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,operator_construction_seconds,0.06702464789850637,0.0,0.06702464789850637,0.06702464789850637,0.06702464789850637,0.06702464789850637,0.06702464789850637,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,oracle_kappa_minus,0.9999999999999973,0.0,0.9999999999999973,0.9999999999999973,0.9999999999999973,0.9999999999999973,0.9999999999999973,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,peak_rss_bytes,463245312.0,0.0,463245312.0,463245312.0,463245312.0,463245312.0,463245312.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,preprocessing_seconds,0.03642051498172805,0.0,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,representation_update_seconds,0.2050398211576976,0.0,0.2050398211576976,0.2050398211576976,0.2050398211576976,0.2050398211576976,0.2050398211576976,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,solver_alpha,1.0102571448973396,0.0,1.0102571448973396,1.0102571448973396,1.0102571448973396,1.0102571448973396,1.0102571448973396,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,solver_seconds,0.24933224148117006,0.0,0.24933224148117006,0.24933224148117006,0.24933224148117006,0.24933224148117006,0.24933224148117006,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,teacher_environment_seconds,0.008029669988900423,0.0,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,trace_tail_over_operator_tail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,transport_certificate_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-2,32,1,width_upper_over_exact,1.0026150387754171,0.0,1.0026150387754171,1.0026150387754171,1.0026150387754171,1.0026150387754171,1.0026150387754171,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,D_Q_minus_d_Th,0.005159423456926934,0.0,0.005159423456926934,0.005159423456926934,0.005159423456926934,0.005159423456926934,0.005159423456926934,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,D_Q_over_d_Th,22726.34979642041,0.0,22726.34979642041,22726.34979642041,22726.34979642041,22726.34979642041,22726.34979642041,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,action_accuracy,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,action_scoring_seconds,0.0031522418139502406,0.0,0.0031522418139502406,0.0031522418139502406,0.0031522418139502406,0.0031522418139502406,0.0031522418139502406,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,algorithm_seconds,1.2761630978784524,0.0,1.2761630978784524,1.2761630978784524,1.2761630978784524,1.2761630978784524,1.2761630978784524,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,cg_iterations,3342.0,0.0,3342.0,3342.0,3342.0,3342.0,3342.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,cg_matvecs,3982.0,0.0,3982.0,3982.0,3982.0,3982.0,3982.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,cumulative_regret,24.00000000000001,0.0,24.00000000000001,24.00000000000001,24.00000000000001,24.00000000000001,24.00000000000001,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,current_misspecification_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,data_loading_seconds,0.015451621962711215,0.0,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,diagnostic_seconds,0.5719407901633531,0.0,0.5719407901633531,0.5719407901633531,0.5719407901633531,0.5719407901633531,0.5719407901633531,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,end_to_end_round_seconds,1.862459241063334,0.0,1.862459241063334,1.862459241063334,1.862459241063334,1.862459241063334,1.862459241063334,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,fraction_bonus_below_gap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,fraction_bonus_exceeds_range,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,historical_misspecification_envelope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,kappa_minus,0.9999999999999927,0.0,0.9999999999999927,0.9999999999999927,0.9999999999999927,0.9999999999999927,0.9999999999999927,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,logical_operator_bytes,46136.0,0.0,46136.0,46136.0,46136.0,46136.0,46136.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,operator_construction_seconds,0.06200434494530782,0.0,0.06200434494530782,0.06200434494530782,0.06200434494530782,0.06200434494530782,0.06200434494530782,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,oracle_kappa_minus,0.999999999999996,0.0,0.999999999999996,0.999999999999996,0.999999999999996,0.999999999999996,0.999999999999996,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,peak_rss_bytes,458690560.0,0.0,458690560.0,458690560.0,458690560.0,458690560.0,458690560.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,preprocessing_seconds,0.03642051498172805,0.0,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,representation_update_seconds,0.20677318720845506,0.0,0.20677318720845506,0.20677318720845506,0.20677318720845506,0.20677318720845506,0.20677318720845506,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,solver_alpha,1.000000759306205,0.0,1.000000759306205,1.000000759306205,1.000000759306205,1.000000759306205,1.000000759306205,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,solver_seconds,0.4086170764057897,0.0,0.4086170764057897,0.4086170764057897,0.4086170764057897,0.4086170764057897,0.4086170764057897,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,teacher_environment_seconds,0.008029669988900423,0.0,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.008029669988900423,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,trace_tail_over_operator_tail,0.9229376979513569,0.0,0.9229376979513569,0.9229376979513569,0.9229376979513569,0.9229376979513569,0.9229376979513569,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,transport_certificate_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_label_bandit,transport_nystrom_r64_cg_1e-6,32,1,width_upper_over_exact,1.0000002973565711,0.0,1.0000002973565711,1.0000002973565711,1.0000002973565711,1.0000002973565711,1.0000002973565711,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,D_Q_minus_d_Th,0.007838308739491501,0.0,0.007838308739491501,0.007838308739491501,0.007838308739491501,0.007838308739491501,0.007838308739491501,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,D_Q_over_d_Th,48191.944613978834,0.0,48191.944613978834,48191.944613978834,48191.944613978834,48191.944613978834,48191.944613978834,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,action_scoring_seconds,0.003140222979709506,0.0,0.003140222979709506,0.003140222979709506,0.003140222979709506,0.003140222979709506,0.003140222979709506,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,algorithm_seconds,1.2537077040760778,0.0,1.2537077040760778,1.2537077040760778,1.2537077040760778,1.2537077040760778,1.2537077040760778,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,cg_iterations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,cg_matvecs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,cumulative_regret,3.268610750625823,0.0,3.268610750625823,3.268610750625823,3.268610750625823,3.268610750625823,3.268610750625823,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,current_misspecification_envelope,0.049802958164846464,0.0,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,data_loading_seconds,0.015451621962711215,0.0,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,diagnostic_seconds,0.05182508303551003,0.0,0.05182508303551003,0.05182508303551003,0.05182508303551003,0.05182508303551003,0.05182508303551003,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,end_to_end_round_seconds,1.3526660649804398,0.0,1.3526660649804398,1.3526660649804398,1.3526660649804398,1.3526660649804398,1.3526660649804398,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,fraction_bonus_below_gap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,fraction_bonus_exceeds_range,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,historical_misspecification_envelope,0.049802958164846464,0.0,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,kappa_minus,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,logical_operator_bytes,276768.0,0.0,276768.0,276768.0,276768.0,276768.0,276768.0,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,operator_construction_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,peak_rss_bytes,446902272.0,0.0,446902272.0,446902272.0,446902272.0,446902272.0,446902272.0,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,preprocessing_seconds,0.03642051498172805,0.0,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,representation_update_seconds,0.22714615205768496,0.0,0.22714615205768496,0.22714615205768496,0.22714615205768496,0.22714615205768496,0.22714615205768496,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,solver_alpha,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,solver_seconds,0.46855662896996364,0.0,0.46855662896996364,0.46855662896996364,0.46855662896996364,0.46855662896996364,0.46855662896996364,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,teacher_environment_seconds,0.4358679390279576,0.0,0.4358679390279576,0.4358679390279576,0.4358679390279576,0.4358679390279576,0.4358679390279576,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,transport_certificate_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,frozen_reference_corrected_cholesky,32,1,width_upper_over_exact,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,D_Q_minus_d_Th,0.007101553414936708,0.0,0.007101553414936708,0.007101553414936708,0.007101553414936708,0.007101553414936708,0.007101553414936708,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,D_Q_over_d_Th,50512.13798716281,0.0,50512.13798716281,50512.13798716281,50512.13798716281,50512.13798716281,50512.13798716281,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,action_scoring_seconds,0.0026722991024143994,0.0,0.0026722991024143994,0.0026722991024143994,0.0026722991024143994,0.0026722991024143994,0.0026722991024143994,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,algorithm_seconds,0.7622064079041593,0.0,0.7622064079041593,0.7622064079041593,0.7622064079041593,0.7622064079041593,0.7622064079041593,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,cg_iterations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,cg_matvecs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,cumulative_regret,3.1867173938780877,0.0,3.1867173938780877,3.1867173938780877,3.1867173938780877,3.1867173938780877,3.1867173938780877,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,current_misspecification_envelope,0.049802958164846464,0.0,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,data_loading_seconds,0.015451621962711215,0.0,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,diagnostic_seconds,0.4966055619879626,0.0,0.4966055619879626,0.4966055619879626,0.4966055619879626,0.4966055619879626,0.4966055619879626,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,end_to_end_round_seconds,1.3058862641337328,0.0,1.3058862641337328,1.3058862641337328,1.3058862641337328,1.3058862641337328,1.3058862641337328,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,fraction_bonus_below_gap,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,fraction_bonus_exceeds_range,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,historical_misspecification_envelope,0.049802958164846464,0.0,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,kappa_minus,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,logical_operator_bytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,operator_construction_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,peak_rss_bytes,445366272.0,0.0,445366272.0,445366272.0,445366272.0,445366272.0,445366272.0,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,preprocessing_seconds,0.03642051498172805,0.0,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,representation_update_seconds,0.19633490772685036,0.0,0.19633490772685036,0.19633490772685036,0.19633490772685036,0.19633490772685036,0.19633490772685036,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,solver_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,teacher_environment_seconds,0.4358679390279576,0.0,0.4358679390279576,0.4358679390279576,0.4358679390279576,0.4358679390279576,0.4358679390279576,0.0
covtype_semisynthetic_misspecified,greedy_corrected,32,1,transport_certificate_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,action_scoring_seconds,0.0030862990533933043,0.0,0.0030862990533933043,0.0030862990533933043,0.0030862990533933043,0.0030862990533933043,0.0030862990533933043,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,algorithm_seconds,0.9407538778614253,0.0,0.9407538778614253,0.9407538778614253,0.9407538778614253,0.9407538778614253,0.9407538778614253,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,cg_iterations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,cg_matvecs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,cumulative_regret,3.3330667093204394,0.0,3.3330667093204394,3.3330667093204394,3.3330667093204394,3.3330667093204394,3.3330667093204394,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,data_loading_seconds,0.015451621962711215,0.0,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,diagnostic_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,end_to_end_round_seconds,0.9794057550025173,0.0,0.9794057550025173,0.9794057550025173,0.9794057550025173,0.9794057550025173,0.9794057550025173,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,fraction_bonus_below_gap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,fraction_bonus_exceeds_range,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,logical_operator_bytes,276768.0,0.0,276768.0,276768.0,276768.0,276768.0,276768.0,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,operator_construction_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,peak_rss_bytes,451436544.0,0.0,451436544.0,451436544.0,451436544.0,451436544.0,451436544.0,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,preprocessing_seconds,0.03642051498172805,0.0,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,representation_update_seconds,0.014804198930505663,0.0,0.014804198930505663,0.014804198930505663,0.014804198930505663,0.014804198930505663,0.014804198930505663,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,solver_alpha,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,solver_seconds,0.9228633798775263,0.0,0.9228633798775263,0.9228633798775263,0.9228633798775263,0.9228633798775263,0.9228633798775263,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,teacher_environment_seconds,0.4358679390279576,0.0,0.4358679390279576,0.4358679390279576,0.4358679390279576,0.4358679390279576,0.4358679390279576,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,transport_certificate_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,linucb_fixed_features,32,1,width_upper_over_exact,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,D_Q_minus_d_Th,0.007403499358188323,0.0,0.007403499358188323,0.007403499358188323,0.007403499358188323,0.007403499358188323,0.007403499358188323,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,D_Q_over_d_Th,60231.02861144034,0.0,60231.02861144034,60231.02861144034,60231.02861144034,60231.02861144034,60231.02861144034,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,action_scoring_seconds,0.003786275046877563,0.0,0.003786275046877563,0.003786275046877563,0.003786275046877563,0.003786275046877563,0.003786275046877563,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,algorithm_seconds,1.6913993906928226,0.0,1.6913993906928226,1.6913993906928226,1.6913993906928226,1.6913993906928226,1.6913993906928226,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,cg_iterations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,cg_matvecs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,cumulative_regret,2.893071166594723,0.0,2.893071166594723,2.893071166594723,2.893071166594723,2.893071166594723,2.893071166594723,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,current_misspecification_envelope,0.049802958164846464,0.0,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,data_loading_seconds,0.015451621962711215,0.0,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,diagnostic_seconds,0.5114158968790434,0.0,0.5114158968790434,0.5114158968790434,0.5114158968790434,0.5114158968790434,0.5114158968790434,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,end_to_end_round_seconds,2.2511761518544517,0.0,2.2511761518544517,2.2511761518544517,2.2511761518544517,2.2511761518544517,2.2511761518544517,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,fraction_bonus_below_gap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,fraction_bonus_exceeds_range,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,historical_misspecification_envelope,0.049802958164846464,0.0,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,kappa_minus,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,logical_operator_bytes,276768.0,0.0,276768.0,276768.0,276768.0,276768.0,276768.0,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,operator_construction_seconds,0.46559804904973134,0.0,0.46559804904973134,0.46559804904973134,0.46559804904973134,0.46559804904973134,0.46559804904973134,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,peak_rss_bytes,454799360.0,0.0,454799360.0,454799360.0,454799360.0,454799360.0,454799360.0,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,preprocessing_seconds,0.03642051498172805,0.0,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.03642051498172805,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,representation_update_seconds,0.21645938092842698,0.0,0.21645938092842698,0.21645938092842698,0.21645938092842698,0.21645938092842698,0.21645938092842698,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,solver_alpha,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,solver_seconds,0.4514213427901268,0.0,0.4514213427901268,0.4514213427901268,0.4514213427901268,0.4514213427901268,0.4514213427901268,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,teacher_environment_seconds,0.4358679390279576,0.0,0.4358679390279576,0.4358679390279576,0.4358679390279576,0.4358679390279576,0.4358679390279576,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,transport_certificate_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,naive_current_corrected_cholesky,32,1,width_upper_over_exact,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,D_Q_minus_d_Th,0.007121670130425684,0.0,0.007121670130425684,0.007121670130425684,0.007121670130425684,0.007121670130425684,0.007121670130425684,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,D_Q_over_d_Th,74922.64446830313,0.0,74922.64446830313,74922.64446830313,74922.64446830313,74922.64446830313,74922.64446830313,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,action_scoring_seconds,0.003519988269545138,0.0,0.003519988269545138,0.003519988269545138,0.003519988269545138,0.003519988269545138,0.003519988269545138,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,algorithm_seconds,2.023855986306444,0.0,2.023855986306444,2.023855986306444,2.023855986306444,2.023855986306444,2.023855986306444,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,cg_iterations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,cg_matvecs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,cumulative_regret,3.139208318047346,0.0,3.139208318047346,3.139208318047346,3.139208318047346,3.139208318047346,3.139208318047346,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,current_misspecification_envelope,0.049802958164846464,0.0,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,data_loading_seconds,0.015451621962711215,0.0,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.015451621962711215,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,diagnostic_seconds,0.46519168390659615,0.0,0.46519168390659615,0.46519168390659615,0.46519168390659615,0.46519168390659615,0.46519168390659615,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,end_to_end_round_seconds,2.535765895037912,0.0,2.535765895037912,2.535765895037912,2.535765895037912,2.535765895037912,2.535765895037912,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,fraction_bonus_below_gap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,fraction_bonus_exceeds_range,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,historical_misspecification_envelope,0.049802958164846464,0.0,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.049802958164846464,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,kappa_minus,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,logical_operator_bytes,276768.0,0.0,276768.0,276768.0,276768.0,276768.0,276768.0,0.0
covtype_semisynthetic_misspecified,transport_endpoint_corrected_cholesky,32,1,operator_construction_seconds,0.4898156650015153,0.0,0.4898156650015153,0.4898156650015153,0.4898156650015153,0.4898156650015153,0.4898156650015153,0.0
